AD_LEVEL,TA_ID,TAMBON_T,TAMBON_E,AM_ID,AMPHOE_T,AMPHOE_E,CH_ID,CHANGWAT_T,CHANGWAT_E,LAT,LONG,province,district
4,400607,ต. ดงลาน,Dong Lan,4006,อ. สีชมพู,Si Chomphu,40,จ. ขอนแก่น,Khon Kaen,16.805,102.075,ขอนแก่น,สีชมพู
4,550603,ต. ผาตอ,Pha To,5506,อ. ท่าวังผา,Tha Wang Pha,55,จ. น่าน,Nan,19.214000000000002,100.774,น่าน,ท่าวังผา
4,900501,ต. เทพา,Thepha,9005,อ. เทพา,Thepha,90,จ. สงขลา,Songkhla,6.82,100.94,สงขลา,เทพา
4,110303,ต. บางปลา,,1103,อ. บางพลี,Bang Phli,11,จ. สมุทรปราการ,Samut Prakarn,13.561,100.73899999999999,สมุทรปราการ,บางพลี
4,620403,ต. ยางสูง,Yang Sung,6204,อ. ขาณุวรลักษบุรี,Khanu Woralaksaburi,62,จ. กำแพงเพชร,Kamphaeng Phet,16.124000000000002,99.85700000000001,กำแพงเพชร,ขาณุวรลักษบุรี
4,302006,ต. กุดน้อย,Kut Noi,3020,อ. สีคิ้ว,Si Khio,30,จ. นครราชสีมา,Nakhon Ratchasima,14.931,101.75299999999999,นครราชสีมา,สีคิ้ว
4,341113,ต. ไหล่ทุ่ง,Lai Thung,3411,อ. ตระการพืชผล,Trakan Phuet Phon,34,จ. อุบลราชธานี,Ubon Ratchathani,15.6,104.96799999999999,อุบลราชธานี,ตระการพืชผล
4,920704,ต. ท่าสะบ้า,Tha Saba,9207,อ. วังวิเศษ,Wang Wiset,92,จ. ตรัง,Trang,7.69,99.523,ตรัง,วังวิเศษ
4,530109,ต. งิ้วงาม,Ngio Ngam,5301,อ. เมืองอุตรดิตถ์,Mueang Uttaradit,53,จ. อุตรดิตถ์,Uttaradit,17.702,100.17399999999999,อุตรดิตถ์,เมืองอุตรดิตถ์
4,312304,ต. ถาวร,Thawon,3123,อ. เฉลิมพระเกียรติ,Chaloem Phra Kiet,31,จ. บุรีรัมย์,Buri Ram,14.517999999999999,102.87,บุรีรัมย์,เฉลิมพระเกียรติ
4,320505,ต. ทุ่งมน,Thung Mon,3205,อ. ปราสาท,Prasat,32,จ. สุรินทร์,Surin,14.72,103.28200000000001,สุรินทร์,ปราสาท
4,401504,ต. ตะกั่วป่า,Takua Pa,4015,อ. หนองสองห้อง,Nong Song Hong,40,จ. ขอนแก่น,Khon Kaen,15.714,102.824,ขอนแก่น,หนองสองห้อง
4,841201,ต. นาสาร,,8412,อ. บ้านนาสาร,Ban Na San,84,จ. สุราษฎร์ธานี,Surat Thani,8.812000000000001,99.359,สุราษฎร์ธานี,บ้านนาสาร
4,301505,ต. ท่าหลวง,Tha Luang,3015,อ. พิมาย,Phimai,30,จ. นครราชสีมา,Nakhon Ratchasima,15.282,102.54700000000001,นครราชสีมา,พิมาย
4,320701,ต. รัตนบุรี,Rattana Buri,3207,อ. รัตนบุรี,Rattanaburi,32,จ. สุรินทร์,Surin,15.311,103.84299999999999,สุรินทร์,รัตนบุรี
4,340116,ต. กุดลาด,Kut Lat,3401,อ. เมืองอุบลราชธานี,Mueang Ubon Ratchathani,34,จ. อุบลราชธานี,Ubon Ratchathani,15.290999999999999,105.0,อุบลราชธานี,เมืองอุบลราชธานี
4,331702,ต. ห้วยตามอญ,Huai Ta Mon,3317,อ. ภูสิงห์,Phu Sing,33,จ. ศรีสะเกษ,Si Sa Ket,14.525,104.07700000000001,ศรีสะเกษ,ภูสิงห์
4,670317,ต. บุ่งคล้า,Bung Khla,6703,อ. หล่มสัก,Lom Sak,67,จ. เพชรบูรณ์,Phetchabun,16.629,101.178,เพชรบูรณ์,หล่มสัก
4,530107,ต. หาดกรวด,Hat Kruat,5301,อ. เมืองอุตรดิตถ์,Mueang Uttaradit,53,จ. อุตรดิตถ์,Uttaradit,17.562,100.199,อุตรดิตถ์,เมืองอุตรดิตถ์
4,340413,ต. กลางใหญ่,Klang Yai,3404,อ. เขื่องใน,Khueang Nai,34,จ. อุบลราชธานี,Ubon Ratchathani,15.515,104.40700000000001,อุบลราชธานี,เขื่องใน
4,401501,ต. หนองสองห้อง,Nong Song Hong,4015,อ. หนองสองห้อง,Nong Song Hong,40,จ. ขอนแก่น,Khon Kaen,15.707,102.771,ขอนแก่น,หนองสองห้อง
4,311201,ต. ปะคำ,Pakham,3112,อ. ปะคำ,Pakham,31,จ. บุรีรัมย์,Buri Ram,14.454,102.721,บุรีรัมย์,ปะคำ
4,620405,ต. แสนตอ,Saen To,6204,อ. ขาณุวรลักษบุรี,Khanu Woralaksaburi,62,จ. กำแพงเพชร,Kamphaeng Phet,16.051,99.831,กำแพงเพชร,ขาณุวรลักษบุรี
4,390115,ต. หนองหว้า,Nong Wa,3901,อ. เมืองหนองบัวลำภู,Mueang Nong Bua Lam Phu,39,จ. หนองบัวลำภู,Nong Bua Lam Phu,17.147000000000002,102.35,หนองบัวลำภู,เมืองหนองบัวลำภู
4,180109,ต. นางลือ,Nang Lue,1801,อ. เมืองชัยนาท,Mueang Chai Nat,18,จ. ชัยนาท,Chai Nat,15.122,100.08200000000001,ชัยนาท,เมืองชัยนาท
4,360203,ต. ลุ่มลำชี,Lum Lam Chi,3602,อ. บ้านเขว้า,Ban Khwao,36,จ. ชัยภูมิ,Chaiyaphum,15.697000000000001,101.932,ชัยภูมิ,บ้านเขว้า
4,350703,ต. น้ำอ้อม,Nam Om,3507,อ. ค้อวัง,Kho Wang,35,จ. ยโสธร,Yasothon,15.397,104.28,ยโสธร,ค้อวัง
4,390201,ต. นากลาง,Na Klang,3902,อ. นากลาง,Na Klang,39,จ. หนองบัวลำภู,Nong Bua Lam Phu,17.312,102.214,หนองบัวลำภู,นากลาง
4,800305,ต. ขุนทะเล,Khun Thale,8003,อ. ลานสกา,Lan Saka,80,จ. นครศรีธรรมราช,Nakhon Si Thammarat,8.344,99.848,นครศรีธรรมราช,ลานสกา
4,500204,ต. ข่วงเปา,Khuang Pao,5002,อ. จอมทอง,Chom Thong,50,จ. เชียงใหม่,Chiang Mai,18.472,98.726,เชียงใหม่,จอมทอง
4,490202,ต. นากอก,Na Kok,4902,อ. นิคมคำสร้อย,Nikhom Kham Soi,49,จ. มุกดาหาร,Mukdahan,16.346,104.61399999999999,มุกดาหาร,นิคมคำสร้อย
4,800806,ต. สระแก้ว,Sa Kaeo,8008,อ. ท่าศาลา,Tha Sala,80,จ. นครศรีธรรมราช,Nakhon Si Thammarat,8.752,99.867,นครศรีธรรมราช,ท่าศาลา
4,350702,ต. กุดน้ำใส,Kut Nam Sai,3507,อ. ค้อวัง,Kho Wang,35,จ. ยโสธร,Yasothon,15.415,104.353,ยโสธร,ค้อวัง
4,920307,ต. ทุ่งค่าย,Thung Khai,9203,อ. ย่านตาขาว,Yan Ta Khao,92,จ. ตรัง,Trang,7.474,99.648,ตรัง,ย่านตาขาว
4,461601,ต. นาคู,Na Khu,4616,อ. นาคู,Na Khu,46,จ. กาฬสินธุ์,Kalasin,16.808,104.07,กาฬสินธุ์,นาคู
4,340204,ต. วาริน,Warin,3402,อ. ศรีเมืองใหม่,Si Mueang Mai,34,จ. อุบลราชธานี,Ubon Ratchathani,15.415,105.26,อุบลราชธานี,ศรีเมืองใหม่
4,401002,ต. ในเมือง,Nai Mueang,4010,อ. บ้านไผ่,Ban Phai,40,จ. ขอนแก่น,Khon Kaen,16.105999999999998,102.76700000000001,ขอนแก่น,บ้านไผ่
4,450306,ต. สระบัว,Sa Bua,4503,อ. ปทุมรัตต์,Pathum Rat,45,จ. ร้อยเอ็ด,Roi Et,15.568,103.37100000000001,ร้อยเอ็ด,ปทุมรัตต์
4,301013,ต. ลำคอหงษ์,Lam Kho Hong,3010,อ. โนนสูง,Non Sung,30,จ. นครราชสีมา,Nakhon Ratchasima,15.252,102.21,นครราชสีมา,โนนสูง
4,312202,ต. ดงพลอง,Dong Phlong,3122,อ. แคนดง,Khaen Dong,31,จ. บุรีรัมย์,Buri Ram,15.321,103.17200000000001,บุรีรัมย์,แคนดง
4,191202,ต. คำพราน,Kham Phran,1912,อ. วังม่วง,Wang Muang,19,จ. สระบุรี,Saraburi,14.818,101.132,สระบุรี,วังม่วง
4,501408,ต. หนองหาร,Nong Han,5014,อ. สันทราย,San Sai,50,จ. เชียงใหม่,Chiang Mai,18.93,99.014,เชียงใหม่,สันทราย
4,350105,ต. ค้อเหนือ,Kho Nuea,3501,อ. เมืองยโสธร,Mueang Yasothon,35,จ. ยโสธร,Yasothon,15.835,104.044,ยโสธร,เมืองยโสธร
4,560203,ต. ลอ,Lo,5602,อ. จุน,Chun,56,จ. พะเยา,Phayao,19.414,100.073,พะเยา,จุน
4,361502,ต. ตาเนิน,Ta Noen,3615,อ. เนินสง่า,Noen Sa-nga,36,จ. ชัยภูมิ,Chaiyaphum,15.527000000000001,102.016,ชัยภูมิ,เนินสง่า
4,841501,ต. เวียงสระ,Wiang Sa,8415,อ. เวียงสระ,Wiang Sa,84,จ. สุราษฎร์ธานี,Surat Thani,8.649,99.34200000000001,สุราษฎร์ธานี,เวียงสระ
4,480112,ต. หนองญาติ,Nong Yat,4801,อ. เมืองนครพนม,Mueang Nakhon Phanom,48,จ. นครพนม,Nakhon Phanom,17.342,104.73200000000001,นครพนม,เมืองนครพนม
4,370705,ต. ไร่ขี,Rai Khi,3707,อ. ลืออำนาจ,Lue Amnat,37,จ. อำนาจเจริญ,Amnat Charoen,15.663,104.78,อำนาจเจริญ,ลืออำนาจ
4,401303,ต. โนนทอง,Non Thong,4013,อ. แวงใหญ่,Waeng Yai,40,จ. ขอนแก่น,Khon Kaen,15.904000000000002,102.40100000000001,ขอนแก่น,แวงใหญ่
4,161002,ต. ซับสมบูรณ์,Sap Sombun,1610,อ. ลำสนธิ,Lam Sonthi,16,จ. ลพบุรี,Lop Buri,15.193,101.354,ลพบุรี,ลำสนธิ
4,341919,ต. บ้านแขม,Ban Khaem,3419,อ. พิบูลมังสาหาร,Phibun Mangsahan,34,จ. อุบลราชธานี,Ubon Ratchathani,15.022,105.25,อุบลราชธานี,พิบูลมังสาหาร
4,340802,ต. โนนสมบูรณ์,Non Sombun,3408,อ. นาจะหลวย,Na Chaluai,34,จ. อุบลราชธานี,Ubon Ratchathani,14.687999999999999,105.20100000000001,อุบลราชธานี,นาจะหลวย
4,340405,ต. หัวดอน,Hua Don,3404,อ. เขื่องใน,Khueang Nai,34,จ. อุบลราชธานี,Ubon Ratchathani,15.307,104.69,อุบลราชธานี,เขื่องใน
4,570102,ต. รอบเวียง,Rop Wiang,5701,อ. เมืองเชียงราย,Mueang Chiang Rai,57,จ. เชียงราย,Chiang Rai,19.898,99.803,เชียงราย,เมืองเชียงราย
4,410103,ต. บ้านขาว,Ban Khao,4101,อ. เมืองอุดรธานี,Mueang Udon Thani,41,จ. อุดรธานี,Udon Thani,17.545,102.775,อุดรธานี,เมืองอุดรธานี
4,450809,ต. โพธิ์ศรี,Pho Si,4508,อ. โพธิ์ชัย,Pho Chai,45,จ. ร้อยเอ็ด,Roi Et,16.344,103.83,ร้อยเอ็ด,โพธิ์ชัย
4,310611,ต. โคกว่าน,Khok Wan,3106,อ. ละหานทราย,Lahan Sai,31,จ. บุรีรัมย์,Buri Ram,14.449000000000002,102.78399999999999,บุรีรัมย์,ละหานทราย
4,420910,ต. ผาบิ้ง,Pha Bing,4209,อ. วังสะพุง,Wang Saphung,42,จ. เลย,Loei,17.192999999999998,101.773,เลย,วังสะพุง
4,440602,ต. บ่อใหญ่,Bo Yai,4406,อ. บรบือ,Borabue,44,จ. มหาสารคาม,Maha Sarakham,16.115,103.176,มหาสารคาม,บรบือ
4,301714,ต. หนองหลัก,Nong Lak,3017,อ. ชุมพวง,Chum Phuang,30,จ. นครราชสีมา,Nakhon Ratchasima,15.411,102.73200000000001,นครราชสีมา,ชุมพวง
4,460601,ต. คุ้มเก่า,Khum Kao,4606,อ. เขาวง,Khao Wong,46,จ. กาฬสินธุ์,Kalasin,16.679000000000002,104.132,กาฬสินธุ์,เขาวง
4,200606,ต. หมอนนาง,Mon Nang,2006,อ. พนัสนิคม,Phanat Nikhom,20,จ. ชลบุรี,Chon Buri,13.345999999999998,101.257,ชลบุรี,พนัสนิคม
4,910506,ต. แหลมสน,Laem Son,9105,อ. ละงู,La-ngu,91,จ. สตูล,Satun,6.946000000000001,99.713,สตูล,ละงู
4,220208,ต. มาบไพ,Map Phai,2202,อ. ขลุง,Khlung,22,จ. จันทบุรี,Chanthaburi,12.597999999999999,102.258,จันทบุรี,ขลุง
4,440407,ต. เขวาใหญ่,Khewa Yai,4404,อ. กันทรวิชัย,Kantharawichai,44,จ. มหาสารคาม,Maha Sarakham,16.227999999999998,103.184,มหาสารคาม,กันทรวิชัย
4,420203,ต. ท่าสะอาด,Tha Sa-At,4202,อ. นาด้วง,Na Duang,42,จ. เลย,Loei,17.497,101.917,เลย,นาด้วง
4,660112,ต. ดงป่าคำ,,6601,อ. เมืองพิจิตร,Mueang Phichit,66,จ. พิจิตร,Phichit,16.295,100.367,พิจิตร,เมืองพิจิตร
4,321101,ต. ลำดวน,Lamduan,3211,อ. ลำดวน,Lamduan,32,จ. สุรินทร์,Surin,14.702,103.64200000000001,สุรินทร์,ลำดวน
4,770401,ต. กำเนิดนพคุณ,Kamnoet Nopphakhun,7704,อ. บางสะพาน,Bang Saphan,77,จ. ประจวบคีรีขันธ์,Prachuap Khiri Khan,11.248,99.516,ประจวบคีรีขันธ์,บางสะพาน
4,360304,ต. โนนสะอาด,Non Sa-At,3603,อ. คอนสวรรค์,Khon Sawan,36,จ. ชัยภูมิ,Chaiyaphum,15.815999999999999,102.275,ชัยภูมิ,คอนสวรรค์
4,270203,ต. ซับมะกรูด,Sap Makrut,2702,อ. คลองหาด,Khlong Hat,27,จ. สระแก้ว,Sa kaeo,13.519,102.228,สระแก้ว,คลองหาด
4,220109,ต. แสลง,Salaeng,2201,อ. เมืองจันทบุรี,Mueang Chanthaburi,22,จ. จันทบุรี,Chanthaburi,12.694,102.10700000000001,จันทบุรี,เมืองจันทบุรี
4,130604,ต. ลำลูกกา,Lam Luk Ka,1306,อ. ลำลูกกา,Lam Luk Ka,13,จ. ปทุมธานี,Pathum Thani,13.972000000000001,100.774,ปทุมธานี,ลำลูกกา
4,440909,ต. นาข่า,Nakha,4409,อ. วาปีปทุม,Wapi Pathum,44,จ. มหาสารคาม,Maha Sarakham,15.835999999999999,103.193,มหาสารคาม,วาปีปทุม
4,530807,ต. ทุ่งยั้ง,Thung Yang,5308,อ. ลับแล,Laplae,53,จ. อุตรดิตถ์,Uttaradit,17.58,100.015,อุตรดิตถ์,ลับแล
4,510702,ต. ห้วยยาบ,Huai Yap,5107,อ. บ้านธิ,Ban Thi,51,จ. ลำพูน,Lamphun,18.679000000000002,99.163,ลำพูน,บ้านธิ
4,310104,ต. บ้านบัว,Ban Bua,3101,อ. เมืองบุรีรัมย์,Mueang Buri Ram,31,จ. บุรีรัมย์,Buri Ram,14.949000000000002,102.99700000000001,บุรีรัมย์,เมืองบุรีรัมย์
4,301502,ต. สัมฤทธิ์,Samrit,3015,อ. พิมาย,Phimai,30,จ. นครราชสีมา,Nakhon Ratchasima,15.216,102.42399999999999,นครราชสีมา,พิมาย
4,411711,ต. หนองหัวคู,Nong Hua Khu,4117,อ. บ้านผือ,Ban Phue,41,จ. อุดรธานี,Udon Thani,17.574,102.56,อุดรธานี,บ้านผือ
4,320103,ต. เพี้ยราม,Phia Ram,3201,อ. เมืองสุรินทร์,Mueang Surin,32,จ. สุรินทร์,Surin,15.067,103.471,สุรินทร์,เมืองสุรินทร์
4,551101,ต. ดู่พงษ์,Du Phong,5511,อ. สันติสุข,Santi Suk,55,จ. น่าน,Nan,18.898,100.902,น่าน,สันติสุข
4,400703,ต. หนองกุง,Nong Kung,4007,อ. น้ำพอง,Nam Phong,40,จ. ขอนแก่น,Khon Kaen,16.73,102.897,ขอนแก่น,น้ำพอง
